sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
42	75	Paul	P3	γὰρ	conjunction	2	17	Ἀδὰμ	noun	πρῶτος	adjective	null	0	ἐπλάσθη,	4	Ἀδὰμ γὰρ πρῶτος ἐπλάσθη, εἶτα Εὕα· καὶ Ἀδὰμ οὐκ ἠπατήθη, ἡ δὲ γυνὴ ⸀ἐξαπατηθεῖσα ἐν παραβάσει γέγονεν.
43	75	Paul	P3	καὶ	conjunction	7	12	Εὕα·	noun	Ἀδὰμ	noun	Εὕα·	6	ἠπατήθη,	10	Ἀδὰμ γὰρ πρῶτος ἐπλάσθη, εἶτα Εὕα· καὶ Ἀδὰμ οὐκ ἠπατήθη, ἡ δὲ γυνὴ ⸀ἐξαπατηθεῖσα ἐν παραβάσει γέγονεν.
44	75	Paul	P3	δὲ	conjunction	12	7	ἡ	article	γυνὴ	noun	ἠπατήθη,	10	null	0	Ἀδὰμ γὰρ πρῶτος ἐπλάσθη, εἶτα Εὕα· καὶ Ἀδὰμ οὐκ ἠπατήθη, ἡ δὲ γυνὴ ⸀ἐξαπατηθεῖσα ἐν παραβάσει γέγονεν.
45	75	Paul	P3	δὲ	conjunction	2	15	σωθήσεται	verb	διὰ	preposition	null	0	τεκνογονίας,	5	σωθήσεται δὲ διὰ τῆς τεκνογονίας, ἐὰν μείνωσιν ἐν πίστει καὶ ἀγάπῃ καὶ ἁγιασμῷ μετὰ σωφροσύνης.
46	75	Paul	P3	καὶ	conjunction	10	7	πίστει	noun	ἀγάπῃ	noun	τεκνογονίας,	5	null	0	σωθήσεται δὲ διὰ τῆς τεκνογονίας, ἐὰν μείνωσιν ἐν πίστει καὶ ἀγάπῃ καὶ ἁγιασμῷ μετὰ σωφροσύνης.
47	75	Paul	P3	καὶ	conjunction	12	5	ἀγάπῃ	noun	ἁγιασμῷ	noun	τεκνογονίας,	5	null	0	σωθήσεται δὲ διὰ τῆς τεκνογονίας, ἐὰν μείνωσιν ἐν πίστει καὶ ἀγάπῃ καὶ ἁγιασμῷ μετὰ σωφροσύνης.
48	75	Paul	P3	οὖν	conjunction	2	47	δεῖ	verb	τὸν	article	null	0	εἶναι,	6	δεῖ οὖν τὸν ἐπίσκοπον ἀνεπίλημπτον εἶναι, μιᾶς γυναικὸς ἄνδρα, νηφάλιον, σώφρονα, κόσμιον, φιλόξενον, διδακτικόν, μὴ πάροινον, μὴ ⸀πλήκτην, ἀλλὰ ἐπιεικῆ, ἄμαχον, ἀφιλάργυρον, τοῦ ἰδίου οἴκου καλῶς προϊστάμενον, τέκνα ἔχοντα ἐν ὑποταγῇ μετὰ πάσης σεμνότητος· (εἰ δέ τις τοῦ ἰδίου οἴκου προστῆναι οὐκ οἶδεν, πῶς ἐκκλησίας θεοῦ ἐπιμελήσεται;)
49	75	Paul	P3	ἀλλὰ	conjunction	19	30	⸀πλήκτην,	noun	ἐπιεικῆ,	adjective	⸀πλήκτην,	18	ἐπιεικῆ,	20	δεῖ οὖν τὸν ἐπίσκοπον ἀνεπίλημπτον εἶναι, μιᾶς γυναικὸς ἄνδρα, νηφάλιον, σώφρονα, κόσμιον, φιλόξενον, διδακτικόν, μὴ πάροινον, μὴ ⸀πλήκτην, ἀλλὰ ἐπιεικῆ, ἄμαχον, ἀφιλάργυρον, τοῦ ἰδίου οἴκου καλῶς προϊστάμενον, τέκνα ἔχοντα ἐν ὑποταγῇ μετὰ πάσης σεμνότητος· (εἰ δέ τις τοῦ ἰδίου οἴκου προστῆναι οὐκ οἶδεν, πῶς ἐκκλησίας θεοῦ ἐπιμελήσεται;)
50	75	Paul	P3	δέ	conjunction	36	13	(εἰ	conjunction	τις	interrogative	σεμνότητος·	34	οἶδεν,	43	δεῖ οὖν τὸν ἐπίσκοπον ἀνεπίλημπτον εἶναι, μιᾶς γυναικὸς ἄνδρα, νηφάλιον, σώφρονα, κόσμιον, φιλόξενον, διδακτικόν, μὴ πάροινον, μὴ ⸀πλήκτην, ἀλλὰ ἐπιεικῆ, ἄμαχον, ἀφιλάργυρον, τοῦ ἰδίου οἴκου καλῶς προϊστάμενον, τέκνα ἔχοντα ἐν ὑποταγῇ μετὰ πάσης σεμνότητος· (εἰ δέ τις τοῦ ἰδίου οἴκου προστῆναι οὐκ οἶδεν, πῶς ἐκκλησίας θεοῦ ἐπιμελήσεται;)
51	75	Paul	P3	⸀δὲ	conjunction	2	18	δεῖ	verb	καὶ	adverb	null	0	ἔξωθεν,	9	δεῖ ⸀δὲ καὶ μαρτυρίαν καλὴν ἔχειν ἀπὸ τῶν ἔξωθεν, ἵνα μὴ εἰς ὀνειδισμὸν ἐμπέσῃ καὶ παγίδα τοῦ διαβόλου.
52	75	Paul	P3	καὶ	conjunction	15	5	ἐμπέσῃ	verb	παγίδα	noun	ἔξωθεν,	9	null	0	δεῖ ⸀δὲ καὶ μαρτυρίαν καλὴν ἔχειν ἀπὸ τῶν ἔξωθεν, ἵνα μὴ εἰς ὀνειδισμὸν ἐμπέσῃ καὶ παγίδα τοῦ διαβόλου.
53	75	Paul	P3	δὲ	conjunction	3	8	οὗτοι	demonstrative	δοκιμαζέσθωσαν	verb	null	0	πρῶτον,	5	καὶ οὗτοι δὲ δοκιμαζέσθωσαν πρῶτον, εἶτα διακονείτωσαν ἀνέγκλητοι ὄντες.
54	75	Paul	P3	καὶ	conjunction	9	22	προϊστάμενοι	verb	τῶν	article	ἄνδρες,	5	οἴκων·	12	διάκονοι ἔστωσαν μιᾶς γυναικὸς ἄνδρες, τέκνων καλῶς προϊστάμενοι καὶ τῶν ἰδίων οἴκων· οἱ γὰρ καλῶς διακονήσαντες βαθμὸν ἑαυτοῖς καλὸν περιποιοῦνται καὶ πολλὴν παρρησίαν ἐν πίστει τῇ ἐν Χριστῷ Ἰησοῦ.
55	75	Paul	P3	γὰρ	conjunction	14	17	οἱ	article	καλῶς	adverb	οἴκων·	12	null	0	διάκονοι ἔστωσαν μιᾶς γυναικὸς ἄνδρες, τέκνων καλῶς προϊστάμενοι καὶ τῶν ἰδίων οἴκων· οἱ γὰρ καλῶς διακονήσαντες βαθμὸν ἑαυτοῖς καλὸν περιποιοῦνται καὶ πολλὴν παρρησίαν ἐν πίστει τῇ ἐν Χριστῷ Ἰησοῦ.
56	75	Paul	P3	καὶ	conjunction	21	10	περιποιοῦνται	verb	πολλὴν	adjective	οἴκων·	12	null	0	διάκονοι ἔστωσαν μιᾶς γυναικὸς ἄνδρες, τέκνων καλῶς προϊστάμενοι καὶ τῶν ἰδίων οἴκων· οἱ γὰρ καλῶς διακονήσαντες βαθμὸν ἑαυτοῖς καλὸν περιποιοῦνται καὶ πολλὴν παρρησίαν ἐν πίστει τῇ ἐν Χριστῷ Ἰησοῦ.
57	75	Paul	P3	δὲ	conjunction	11	47	ἐὰν	conjunction	βραδύνω,	verb	τάχει⸃,	9	βραδύνω,	12	Ταῦτά σοι γράφω, ἐλπίζων ἐλθεῖν πρὸς σὲ ⸂ἐν τάχει⸃, ἐὰν δὲ βραδύνω, ἵνα εἰδῇς πῶς δεῖ ἐν οἴκῳ θεοῦ ἀναστρέφεσθαι, ἥτις ἐστὶν ἐκκλησία θεοῦ ζῶντος, στῦλος καὶ ἑδραίωμα τῆς ἀληθείας· καὶ ὁμολογουμένως μέγα ἐστὶν τὸ τῆς εὐσεβείας μυστήριον· ⸀Ὃς ἐφανερώθη ἐν σαρκί, ἐδικαιώθη ἐν πνεύματι, ὤφθη ἀγγέλοις, ἐκηρύχθη ἐν ἔθνεσιν, ἐπιστεύθη ἐν κόσμῳ, ἀνελήμφθη ἐν δόξῃ.
58	75	Paul	P3	καὶ	conjunction	27	31	στῦλος	noun	ἑδραίωμα	noun	ζῶντος,	25	ἀληθείας·	30	Ταῦτά σοι γράφω, ἐλπίζων ἐλθεῖν πρὸς σὲ ⸂ἐν τάχει⸃, ἐὰν δὲ βραδύνω, ἵνα εἰδῇς πῶς δεῖ ἐν οἴκῳ θεοῦ ἀναστρέφεσθαι, ἥτις ἐστὶν ἐκκλησία θεοῦ ζῶντος, στῦλος καὶ ἑδραίωμα τῆς ἀληθείας· καὶ ὁμολογουμένως μέγα ἐστὶν τὸ τῆς εὐσεβείας μυστήριον· ⸀Ὃς ἐφανερώθη ἐν σαρκί, ἐδικαιώθη ἐν πνεύματι, ὤφθη ἀγγέλοις, ἐκηρύχθη ἐν ἔθνεσιν, ἐπιστεύθη ἐν κόσμῳ, ἀνελήμφθη ἐν δόξῃ.
59	75	Paul	P3	καὶ	conjunction	31	27	ἀληθείας·	noun	ὁμολογουμένως	adverb	ἀληθείας·	30	μυστήριον·	38	Ταῦτά σοι γράφω, ἐλπίζων ἐλθεῖν πρὸς σὲ ⸂ἐν τάχει⸃, ἐὰν δὲ βραδύνω, ἵνα εἰδῇς πῶς δεῖ ἐν οἴκῳ θεοῦ ἀναστρέφεσθαι, ἥτις ἐστὶν ἐκκλησία θεοῦ ζῶντος, στῦλος καὶ ἑδραίωμα τῆς ἀληθείας· καὶ ὁμολογουμένως μέγα ἐστὶν τὸ τῆς εὐσεβείας μυστήριον· ⸀Ὃς ἐφανερώθη ἐν σαρκί, ἐδικαιώθη ἐν πνεύματι, ὤφθη ἀγγέλοις, ἐκηρύχθη ἐν ἔθνεσιν, ἐπιστεύθη ἐν κόσμῳ, ἀνελήμφθη ἐν δόξῃ.
60	75	Paul	P3	δὲ	conjunction	2	44	Τὸ	article	πνεῦμα	noun	null	0	πίστεως,	13	Τὸ δὲ πνεῦμα ῥητῶς λέγει ὅτι ἐν ὑστέροις καιροῖς ἀποστήσονταί τινες τῆς πίστεως, προσέχοντες πνεύμασι πλάνοις καὶ διδασκαλίαις δαιμονίων ἐν ὑποκρίσει ψευδολόγων, κεκαυστηριασμένων τὴν ἰδίαν συνείδησιν, κωλυόντων γαμεῖν, ἀπέχεσθαι βρωμάτων ἃ ὁ θεὸς ἔκτισεν εἰς μετάλημψιν μετὰ εὐχαριστίας τοῖς πιστοῖς καὶ ἐπεγνωκόσι τὴν ἀλήθειαν.
61	75	Paul	P3	καὶ	conjunction	17	29	πλάνοις	adjective	διδασκαλίαις	noun	πίστεως,	13	ψευδολόγων,	22	Τὸ δὲ πνεῦμα ῥητῶς λέγει ὅτι ἐν ὑστέροις καιροῖς ἀποστήσονταί τινες τῆς πίστεως, προσέχοντες πνεύμασι πλάνοις καὶ διδασκαλίαις δαιμονίων ἐν ὑποκρίσει ψευδολόγων, κεκαυστηριασμένων τὴν ἰδίαν συνείδησιν, κωλυόντων γαμεῖν, ἀπέχεσθαι βρωμάτων ἃ ὁ θεὸς ἔκτισεν εἰς μετάλημψιν μετὰ εὐχαριστίας τοῖς πιστοῖς καὶ ἐπεγνωκόσι τὴν ἀλήθειαν.
62	75	Paul	P3	καὶ	conjunction	41	5	πιστοῖς	adjective	ἐπεγνωκόσι	verb	γαμεῖν,	28	null	0	Τὸ δὲ πνεῦμα ῥητῶς λέγει ὅτι ἐν ὑστέροις καιροῖς ἀποστήσονταί τινες τῆς πίστεως, προσέχοντες πνεύμασι πλάνοις καὶ διδασκαλίαις δαιμονίων ἐν ὑποκρίσει ψευδολόγων, κεκαυστηριασμένων τὴν ἰδίαν συνείδησιν, κωλυόντων γαμεῖν, ἀπέχεσθαι βρωμάτων ἃ ὁ θεὸς ἔκτισεν εἰς μετάλημψιν μετὰ εὐχαριστίας τοῖς πιστοῖς καὶ ἐπεγνωκόσι τὴν ἀλήθειαν.
63	75	Paul	P3	καὶ	conjunction	6	14	καλόν,	adjective	οὐδὲν	adjective	καλόν,	5	λαμβανόμενον,	11	ὅτι πᾶν κτίσμα θεοῦ καλόν, καὶ οὐδὲν ἀπόβλητον μετὰ εὐχαριστίας λαμβανόμενον, ἁγιάζεται γὰρ διὰ λόγου θεοῦ καὶ ἐντεύξεως.
64	75	Paul	P3	γὰρ	conjunction	13	7	ἁγιάζεται	verb	διὰ	preposition	λαμβανόμενον,	11	null	0	ὅτι πᾶν κτίσμα θεοῦ καλόν, καὶ οὐδὲν ἀπόβλητον μετὰ εὐχαριστίας λαμβανόμενον, ἁγιάζεται γὰρ διὰ λόγου θεοῦ καὶ ἐντεύξεως.
65	75	Paul	P3	καὶ	conjunction	17	3	θεοῦ	noun	ἐντεύξεως.	noun	λαμβανόμενον,	11	null	0	ὅτι πᾶν κτίσμα θεοῦ καλόν, καὶ οὐδὲν ἀπόβλητον μετὰ εὐχαριστίας λαμβανόμενον, ἁγιάζεται γὰρ διὰ λόγου θεοῦ καὶ ἐντεύξεως.
66	75	Paul	P3	καὶ	conjunction	15	14	πίστεως	noun	τῆς	article	Ἰησοῦ⸃,	9	παρηκολούθηκας,	20	Ταῦτα ὑποτιθέμενος τοῖς ἀδελφοῖς καλὸς ἔσῃ διάκονος ⸂Χριστοῦ Ἰησοῦ⸃, ἐντρεφόμενος τοῖς λόγοις τῆς πίστεως καὶ τῆς καλῆς διδασκαλίας ᾗ παρηκολούθηκας, τοὺς δὲ βεβήλους καὶ γραώδεις μύθους παραιτοῦ.
67	75	Paul	P3	δὲ	conjunction	22	7	τοὺς	article	βεβήλους	adjective	παρηκολούθηκας,	20	null	0	Ταῦτα ὑποτιθέμενος τοῖς ἀδελφοῖς καλὸς ἔσῃ διάκονος ⸂Χριστοῦ Ἰησοῦ⸃, ἐντρεφόμενος τοῖς λόγοις τῆς πίστεως καὶ τῆς καλῆς διδασκαλίας ᾗ παρηκολούθηκας, τοὺς δὲ βεβήλους καὶ γραώδεις μύθους παραιτοῦ.
68	75	Paul	P3	καὶ	conjunction	24	5	βεβήλους	adjective	γραώδεις	adjective	παρηκολούθηκας,	20	null	0	Ταῦτα ὑποτιθέμενος τοῖς ἀδελφοῖς καλὸς ἔσῃ διάκονος ⸂Χριστοῦ Ἰησοῦ⸃, ἐντρεφόμενος τοῖς λόγοις τῆς πίστεως καὶ τῆς καλῆς διδασκαλίας ᾗ παρηκολούθηκας, τοὺς δὲ βεβήλους καὶ γραώδεις μύθους παραιτοῦ.
69	75	Paul	P3	δὲ	conjunction	2	28	γύμναζε	verb	σεαυτὸν	personal pronoun	null	0	εὐσέβειαν·	5	γύμναζε δὲ σεαυτὸν πρὸς εὐσέβειαν· ἡ γὰρ σωματικὴ γυμνασία πρὸς ὀλίγον ἐστὶν ὠφέλιμος, ἡ δὲ εὐσέβεια πρὸς πάντα ὠφέλιμός ἐστιν, ἐπαγγελίαν ἔχουσα ζωῆς τῆς νῦν καὶ τῆς μελλούσης.
70	75	Paul	P3	γὰρ	conjunction	7	23	ἡ	article	σωματικὴ	adjective	εὐσέβειαν·	5	ὠφέλιμος,	13	γύμναζε δὲ σεαυτὸν πρὸς εὐσέβειαν· ἡ γὰρ σωματικὴ γυμνασία πρὸς ὀλίγον ἐστὶν ὠφέλιμος, ἡ δὲ εὐσέβεια πρὸς πάντα ὠφέλιμός ἐστιν, ἐπαγγελίαν ἔχουσα ζωῆς τῆς νῦν καὶ τῆς μελλούσης.
71	75	Paul	P3	δὲ	conjunction	15	15	ἡ	article	εὐσέβεια	noun	ὠφέλιμος,	13	ἐστιν,	20	γύμναζε δὲ σεαυτὸν πρὸς εὐσέβειαν· ἡ γὰρ σωματικὴ γυμνασία πρὸς ὀλίγον ἐστὶν ὠφέλιμος, ἡ δὲ εὐσέβεια πρὸς πάντα ὠφέλιμός ἐστιν, ἐπαγγελίαν ἔχουσα ζωῆς τῆς νῦν καὶ τῆς μελλούσης.
72	75	Paul	P3	καὶ	conjunction	26	4	νῦν	adverb	τῆς	article	ἐστιν,	20	null	0	γύμναζε δὲ σεαυτὸν πρὸς εὐσέβειαν· ἡ γὰρ σωματικὴ γυμνασία πρὸς ὀλίγον ἐστὶν ὠφέλιμος, ἡ δὲ εὐσέβεια πρὸς πάντα ὠφέλιμός ἐστιν, ἐπαγγελίαν ἔχουσα ζωῆς τῆς νῦν καὶ τῆς μελλούσης.
73	75	Paul	P3	καὶ	conjunction	4	23	λόγος	noun	πάσης	adjective	null	0	ἄξιος,	7	πιστὸς ὁ λόγος καὶ πάσης ἀποδοχῆς ἄξιος, εἰς τοῦτο ⸀γὰρ κοπιῶμεν καὶ ⸀ὀνειδιζόμεθα, ὅτι ἠλπίκαμεν ἐπὶ θεῷ ζῶντι, ὅς ἐστιν σωτὴρ πάντων ἀνθρώπων, μάλιστα πιστῶν.
74	75	Paul	P3	⸀γὰρ	conjunction	10	17	τοῦτο	demonstrative	κοπιῶμεν	verb	ἄξιος,	7	⸀ὀνειδιζόμεθα,	13	πιστὸς ὁ λόγος καὶ πάσης ἀποδοχῆς ἄξιος, εἰς τοῦτο ⸀γὰρ κοπιῶμεν καὶ ⸀ὀνειδιζόμεθα, ὅτι ἠλπίκαμεν ἐπὶ θεῷ ζῶντι, ὅς ἐστιν σωτὴρ πάντων ἀνθρώπων, μάλιστα πιστῶν.
75	75	Paul	P3	καὶ	conjunction	12	15	κοπιῶμεν	verb	⸀ὀνειδιζόμεθα,	verb	ἄξιος,	7	⸀ὀνειδιζόμεθα,	13	πιστὸς ὁ λόγος καὶ πάσης ἀποδοχῆς ἄξιος, εἰς τοῦτο ⸀γὰρ κοπιῶμεν καὶ ⸀ὀνειδιζόμεθα, ὅτι ἠλπίκαμεν ἐπὶ θεῷ ζῶντι, ὅς ἐστιν σωτὴρ πάντων ἀνθρώπων, μάλιστα πιστῶν.
76	75	Paul	P3	καὶ	conjunction	3	3	ταῦτα	demonstrative	δίδασκε.	verb	null	0	null	0	Παράγγελλε ταῦτα καὶ δίδασκε.
77	75	Paul	P3	ἀλλὰ	conjunction	6	16	καταφρονείτω,	verb	τύπος	noun	καταφρονείτω,	5	λόγῳ,	12	μηδείς σου τῆς νεότητος καταφρονείτω, ἀλλὰ τύπος γίνου τῶν πιστῶν ἐν λόγῳ, ἐν ἀναστροφῇ, ἐν ⸀ἀγάπῃ, ἐν πίστει, ἐν ἁγνείᾳ.
78	75	Paul	P3	καὶ	conjunction	15	16	σεαυτῷ	personal pronoun	τῇ	article	πᾶσιν·	12	διδασκαλίᾳ·	17	ταῦτα μελέτα, ἐν τούτοις ἴσθι, ἵνα σου ἡ προκοπὴ φανερὰ ⸀ᾖ πᾶσιν· ἔπεχε σεαυτῷ καὶ τῇ διδασκαλίᾳ· ἐπίμενε αὐτοῖς· τοῦτο γὰρ ποιῶν καὶ σεαυτὸν σώσεις καὶ τοὺς ἀκούοντάς σου.
79	75	Paul	P3	γὰρ	conjunction	21	10	τοῦτο	demonstrative	ποιῶν	verb	αὐτοῖς·	19	null	0	ταῦτα μελέτα, ἐν τούτοις ἴσθι, ἵνα σου ἡ προκοπὴ φανερὰ ⸀ᾖ πᾶσιν· ἔπεχε σεαυτῷ καὶ τῇ διδασκαλίᾳ· ἐπίμενε αὐτοῖς· τοῦτο γὰρ ποιῶν καὶ σεαυτὸν σώσεις καὶ τοὺς ἀκούοντάς σου.
80	75	Paul	P3	καὶ	conjunction	23	8	ποιῶν	verb	σεαυτὸν	personal pronoun	αὐτοῖς·	19	null	0	ταῦτα μελέτα, ἐν τούτοις ἴσθι, ἵνα σου ἡ προκοπὴ φανερὰ ⸀ᾖ πᾶσιν· ἔπεχε σεαυτῷ καὶ τῇ διδασκαλίᾳ· ἐπίμενε αὐτοῖς· τοῦτο γὰρ ποιῶν καὶ σεαυτὸν σώσεις καὶ τοὺς ἀκούοντάς σου.
81	75	Paul	P3	καὶ	conjunction	26	5	σώσεις	verb	τοὺς	article	αὐτοῖς·	19	null	0	ταῦτα μελέτα, ἐν τούτοις ἴσθι, ἵνα σου ἡ προκοπὴ φανερὰ ⸀ᾖ πᾶσιν· ἔπεχε σεαυτῷ καὶ τῇ διδασκαλίᾳ· ἐπίμενε αὐτοῖς· τοῦτο γὰρ ποιῶν καὶ σεαυτὸν σώσεις καὶ τοὺς ἀκούοντάς σου.
82	75	Paul	P3	ἀλλὰ	conjunction	4	17	ἐπιπλήξῃς,	verb	παρακάλει	verb	ἐπιπλήξῃς,	3	πατέρα,	7	Πρεσβυτέρῳ μὴ ἐπιπλήξῃς, ἀλλὰ παρακάλει ὡς πατέρα, νεωτέρους ὡς ἀδελφούς, πρεσβυτέρας ὡς μητέρας, νεωτέρας ὡς ἀδελφὰς ἐν πάσῃ ἁγνείᾳ.
83	75	Paul	P3	δέ	conjunction	2	26	εἰ	conjunction	τις	interrogative	null	0	ἔχει,	8	εἰ δέ τις χήρα τέκνα ἢ ἔκγονα ἔχει, μανθανέτωσαν πρῶτον τὸν ἴδιον οἶκον εὐσεβεῖν καὶ ἀμοιβὰς ἀποδιδόναι τοῖς προγόνοις, τοῦτο γάρ ἐστιν ἀπόδεκτον ἐνώπιον τοῦ θεοῦ.
84	75	Paul	P3	καὶ	conjunction	15	13	εὐσεβεῖν	verb	ἀμοιβὰς	noun	ἔχει,	8	προγόνοις,	19	εἰ δέ τις χήρα τέκνα ἢ ἔκγονα ἔχει, μανθανέτωσαν πρῶτον τὸν ἴδιον οἶκον εὐσεβεῖν καὶ ἀμοιβὰς ἀποδιδόναι τοῖς προγόνοις, τοῦτο γάρ ἐστιν ἀπόδεκτον ἐνώπιον τοῦ θεοῦ.
85	75	Paul	P3	γάρ	conjunction	21	7	τοῦτο	demonstrative	ἐστιν	verb	προγόνοις,	19	null	0	εἰ δέ τις χήρα τέκνα ἢ ἔκγονα ἔχει, μανθανέτωσαν πρῶτον τὸν ἴδιον οἶκον εὐσεβεῖν καὶ ἀμοιβὰς ἀποδιδόναι τοῖς προγόνοις, τοῦτο γάρ ἐστιν ἀπόδεκτον ἐνώπιον τοῦ θεοῦ.
86	75	Paul	P3	δὲ	conjunction	2	24	ἡ	article	ὄντως	adverb	null	0	ἡμέρας·	19	ἡ δὲ ὄντως χήρα καὶ μεμονωμένη ἤλπικεν ἐπὶ ⸀θεὸν καὶ προσμένει ταῖς δεήσεσιν καὶ ταῖς προσευχαῖς νυκτὸς καὶ ἡμέρας· ἡ δὲ σπαταλῶσα ζῶσα τέθνηκεν.
87	75	Paul	P3	καὶ	conjunction	5	21	χήρα	adjective	μεμονωμένη	verb	null	0	ἡμέρας·	19	ἡ δὲ ὄντως χήρα καὶ μεμονωμένη ἤλπικεν ἐπὶ ⸀θεὸν καὶ προσμένει ταῖς δεήσεσιν καὶ ταῖς προσευχαῖς νυκτὸς καὶ ἡμέρας· ἡ δὲ σπαταλῶσα ζῶσα τέθνηκεν.
88	75	Paul	P3	καὶ	conjunction	10	16	⸀θεὸν	noun	προσμένει	verb	null	0	ἡμέρας·	19	ἡ δὲ ὄντως χήρα καὶ μεμονωμένη ἤλπικεν ἐπὶ ⸀θεὸν καὶ προσμένει ταῖς δεήσεσιν καὶ ταῖς προσευχαῖς νυκτὸς καὶ ἡμέρας· ἡ δὲ σπαταλῶσα ζῶσα τέθνηκεν.
89	75	Paul	P3	καὶ	conjunction	14	12	δεήσεσιν	noun	ταῖς	article	null	0	ἡμέρας·	19	ἡ δὲ ὄντως χήρα καὶ μεμονωμένη ἤλπικεν ἐπὶ ⸀θεὸν καὶ προσμένει ταῖς δεήσεσιν καὶ ταῖς προσευχαῖς νυκτὸς καὶ ἡμέρας· ἡ δὲ σπαταλῶσα ζῶσα τέθνηκεν.
90	75	Paul	P3	καὶ	conjunction	18	8	νυκτὸς	noun	ἡμέρας·	noun	null	0	ἡμέρας·	19	ἡ δὲ ὄντως χήρα καὶ μεμονωμένη ἤλπικεν ἐπὶ ⸀θεὸν καὶ προσμένει ταῖς δεήσεσιν καὶ ταῖς προσευχαῖς νυκτὸς καὶ ἡμέρας· ἡ δὲ σπαταλῶσα ζῶσα τέθνηκεν.
91	75	Paul	P3	δὲ	conjunction	21	5	ἡ	article	σπαταλῶσα	verb	ἡμέρας·	19	null	0	ἡ δὲ ὄντως χήρα καὶ μεμονωμένη ἤλπικεν ἐπὶ ⸀θεὸν καὶ προσμένει ταῖς δεήσεσιν καὶ ταῖς προσευχαῖς νυκτὸς καὶ ἡμέρας· ἡ δὲ σπαταλῶσα ζῶσα τέθνηκεν.
92	75	Paul	P3	δέ	conjunction	8	17	εἰ	conjunction	τις	interrogative	ὦσιν·	6	⸀προνοεῖ,	16	καὶ ταῦτα παράγγελλε, ἵνα ἀνεπίλημπτοι ὦσιν· εἰ δέ τις τῶν ἰδίων καὶ ⸀μάλιστα οἰκείων οὐ ⸀προνοεῖ, τὴν πίστιν ἤρνηται καὶ ἔστιν ἀπίστου χείρων.
93	75	Paul	P3	καὶ	conjunction	12	13	ἰδίων	adjective	⸀μάλιστα	adverb	ὦσιν·	6	⸀προνοεῖ,	16	καὶ ταῦτα παράγγελλε, ἵνα ἀνεπίλημπτοι ὦσιν· εἰ δέ τις τῶν ἰδίων καὶ ⸀μάλιστα οἰκείων οὐ ⸀προνοεῖ, τὴν πίστιν ἤρνηται καὶ ἔστιν ἀπίστου χείρων.
94	75	Paul	P3	καὶ	conjunction	20	5	ἤρνηται	verb	ἔστιν	verb	⸀προνοεῖ,	16	null	0	καὶ ταῦτα παράγγελλε, ἵνα ἀνεπίλημπτοι ὦσιν· εἰ δέ τις τῶν ἰδίων καὶ ⸀μάλιστα οἰκείων οὐ ⸀προνοεῖ, τὴν πίστιν ἤρνηται καὶ ἔστιν ἀπίστου χείρων.
95	75	Paul	P3	δὲ	conjunction	2	39	νεωτέρας	adjective	χήρας	adjective	null	0	παραιτοῦ·	4	νεωτέρας δὲ χήρας παραιτοῦ· ὅταν γὰρ καταστρηνιάσωσιν τοῦ Χριστοῦ, γαμεῖν θέλουσιν, ἔχουσαι κρίμα ὅτι τὴν πρώτην πίστιν ἠθέτησαν· ἅμα δὲ καὶ ἀργαὶ μανθάνουσιν, περιερχόμεναι τὰς οἰκίας, οὐ μόνον δὲ ἀργαὶ ἀλλὰ καὶ φλύαροι καὶ περίεργοι, λαλοῦσαι τὰ μὴ δέοντα.
96	75	Paul	P3	γὰρ	conjunction	6	35	ὅταν	conjunction	καταστρηνιάσωσιν	verb	παραιτοῦ·	4	Χριστοῦ,	9	νεωτέρας δὲ χήρας παραιτοῦ· ὅταν γὰρ καταστρηνιάσωσιν τοῦ Χριστοῦ, γαμεῖν θέλουσιν, ἔχουσαι κρίμα ὅτι τὴν πρώτην πίστιν ἠθέτησαν· ἅμα δὲ καὶ ἀργαὶ μανθάνουσιν, περιερχόμεναι τὰς οἰκίας, οὐ μόνον δὲ ἀργαὶ ἀλλὰ καὶ φλύαροι καὶ περίεργοι, λαλοῦσαι τὰ μὴ δέοντα.
97	75	Paul	P3	δὲ	conjunction	20	21	ἅμα	adverb	καὶ	adverb	ἠθέτησαν·	18	μανθάνουσιν,	23	νεωτέρας δὲ χήρας παραιτοῦ· ὅταν γὰρ καταστρηνιάσωσιν τοῦ Χριστοῦ, γαμεῖν θέλουσιν, ἔχουσαι κρίμα ὅτι τὴν πρώτην πίστιν ἠθέτησαν· ἅμα δὲ καὶ ἀργαὶ μανθάνουσιν, περιερχόμεναι τὰς οἰκίας, οὐ μόνον δὲ ἀργαὶ ἀλλὰ καὶ φλύαροι καὶ περίεργοι, λαλοῦσαι τὰ μὴ δέοντα.
